Gender,Stage Name,Full Name,Date of Birth,Group,Country,Second Country,Birthplace,Other Group,Former Group,Position,SK_Province,Short,Debut,Company,Members,Orig. Memb.,Fanclub Name,Active
Male,Gon,Lee Wonseo,1995-08-07,VANNER,South Korea,,,,,,,,2019-02-14,VT,5.0,5.0,,Yes
Male,Gongchan,Gong Chansik,1993-08-14,B1A4,South Korea,,Suncheon,,,,Jeollanam-do,,2010-04-19,WM,5.0,5.0,BANA,Yes
Male,Gun,Kwak Gun,2001-09-29,14U,South Korea,,,,,,,,2017-04-17,BG,14.0,14.0,,No
Male,Gunil,Go Gunil,1998-07-24,Xdinary Heroes,South Korea,,Yongin,,,,Gyeonggi-do,,2021-12-06,JYP,6.0,6.0,,Yes
Male,Gunmin,Lee Gunmin,1994-10-03,B.I.G,South Korea,,Gangwon,,,,,,2014-07-09,GH,4.0,5.0,,Yes
Male,Gunwoo,Lee Gunwoo,1989-01-30,MYNAME,South Korea,,Daejeon,,,,Daejeon,,2011-10-27,H2,5.0,5.0,MYgirl,Yes
Male,Gunwoo,Kim Gunwoo,2002-05-28,T1419,South Korea,,,,,,,,2021-01-11,,,,,
Male,Gunwook,Park Gunwook,2005-10-01,ZEROBASEONE,South Korea,,,,,,,ZB1,2023-07-10,WakeOne,9.0,9.0,,Yes
Male,Gyehyeon,Jo Gyehyeon,1999-05-14,Verivery,South Korea,,,,,,,VRVR,2019-09-01,Jellyfish,7.0,7.0,,Yes
Male,Gyeongtae,Kwon Gyeongtae,2000-07-23,14U,South Korea,,,,,,,,2017-04-17,BG,14.0,14.0,,No
Male,Gyujin,Han Gyujin,1997-11-21,UP10TION,South Korea,,Icheon,,,,Gyeonggi-do,,2015-09-10,TOP Media,10.0,10.0,HONEY10,Yes
Male,Gyumin,Kim Gyumin,2000-12-12,XODIAC,South Korea,,Yeosu,,,,Jeollanam-do,,2023-03-25,One Cool Jacso,9.0,9.0,,Yes
Male,Gyurae,Kim Gyurae,2009-02-28,Fantasy Boys,South Korea,,,,,,,,2023-09-21,PocketDol,11.0,12.0,Bandi,Yes
Male,Gyuvin,Kim Gyuvin,2004-08-30,ZEROBASEONE,South Korea,,Seoul,,,,Seoul,ZB1,2023-07-10,WakeOne,9.0,9.0,,Yes
Male,Haechan,Lee Donghyuk,2000-06-06,NCT,South Korea,,,"NCT 127, NCT Dream",,,,,2016-04-09,SM,23.0,23.0,NCTzen,Yes
Male,Haemin,Jung Haemin,2004-03-16,8TURN,South Korea,,Cheonan,,,,Chungcheongnam-do,,2023-01-30,MNH,8.0,8.0,,Yes
Male,Hakmin,Lee Hakmin,2000-09-20,TRCNG,South Korea,,,,,,,,2017-10-10,TS,10.0,10.0,,No
Male,Hamin,Kim Kangmin,2001-11-13,BXB,South Korea,,Seoul,,TRCNG,,Seoul,,2017-10-10,Wolfburn,5.0,5.0,,Yes
Male,Hamin,Jo Hamin,1997-10-24,ENOi,South Korea,,,,,,,,2019-04-19,KITHEWHALE,7.0,7.0,,No
Male,Han,Han Jisung,2000-09-14,Stray Kids,South Korea,,Incheon,3RACHA,,,Incheon,SKZ,2018-03-25,JYP,8.0,9.0,STAY,Yes
Male,Han Geng,Han Geng,1984-02-09,,China,,Mudanjiang,,Super Junior,,,,2005-11-06,,,,,No
Male,Hanbin,Ngo Ngoc Hung,1998-01-19,TEMPEST,Vietnam,,,,,,,,2022-03-02,Yuehua,7.0,7.0,iE,Yes
Male,Hanbin,Sung Hanbin,2001-06-13,ZEROBASEONE,South Korea,,Cheonan,,,,Chungcheongnam-do,ZB1,2023-07-10,WakeOne,9.0,9.0,,Yes
Male,Hanbin,Choi Hanbin,2007-07-25,The Wind,South Korea,,,,,,,,2023-05-15,With US,6.0,7.0,,Yes
Male,Hanbin,Park Hanbin,2002-03-01,EVNNE,South Korea,,Iksan,,,,Jeollabuk-do,,2023-09-19,Jellyfish,7.0,7.0,,Yes
Male,Hanbin,Lee Hanbin,2001-11-20,Fantasy Boys,South Korea,,,,,,,,2023-09-21,PocketDol,11.0,12.0,Bandi,Yes
Male,Haneul,Lee Haneul,1996-06-03,ARGON,South Korea,,,,,,,,2019-03-11,MSH,6.0,6.0,A-Rang,Yes
Male,Hangyeom,Song Hangyeom,1996-07-17,OMEGA X,South Korea,,,,7 O'clock,,,,2017-03-16,,,,,
Male,Hangyul,Lee Hangyul,1999-12-07,BAE173,South Korea,,,,"X1, IM",,,,2020-11-19,PocketDol,9.0,9.0,,Yes
Male,Hanjin,Han Zhen,2006-01-05,TWS,China,,,,,,,,2024-01-22,Pledis,6.0,6.0,,Yes
Male,Hankook,Cho Hankook,2002-04-03,TRENDZ,South Korea,,Seoul,,,,Seoul,,2022-01-05,Interpark,7.0,7.0,,Yes
Male,Hanse,Do Hanse,1997-09-25,VICTON,South Korea,,,,,,,,2016-11-09,Plan A,6.0,7.0,Alice,Yes
Male,Hansol,Kim Hansol,1993-06-15,,South Korea,,Busan,,Topp Dogg,,Busan,,2013-10-22,,,,,No
Male,Harin,Ju Harin,1998-03-29,Onewe,South Korea,,,,MAS,,,,2019-05-13,,,,,
Male,Harry-June,Han Harry-June,2004-01-01,DKB,South Korea,,,,,,,Darkbee,2020-02-03,Brave,9.0,9.0,,Yes
Male,Haruto,Watanabe Haruto,2004-04-05,Treasure,Japan,,,,,,,,2020-08-07,YG,12.0,12.0,,Yes
Male,Haseung,Lee Taewoo,1999-07-16,WHIB,South Korea,,,,,,,,2023-11-08,,,,,
Male,Havit,Lee Havit,1999-06-07,TRENDZ,South Korea,,Incheon,,,,Incheon,,2022-01-05,Interpark,7.0,7.0,,Yes
Male,Hayoung,Choi Hayoung,2000-08-22,TRCNG,South Korea,,,,,,,,2017-10-10,TS,10.0,10.0,,No
Male,Hayuchan,Park Hayuchan,2007-08-21,The Wind,South Korea,,Incheon,,,,Incheon,,2023-05-15,With US,6.0,7.0,,Yes
Male,Hee,Shin Youngseo,2005-12-28,DXMON,South Korea,,,,,,,,2024-09-29,,,,,
Male,Heechan,Yang Heechan,1999-07-31,DKB,South Korea,,,,,,,Darkbee,2020-02-03,Brave,9.0,9.0,,Yes
Male,Heechul,Kim Heechul,1983-07-10,Super Junior,South Korea,,Hoengseong,,,,Gangwon-do,SJ,2005-11-06,SM,11.0,12.0,ELF,Yes
Male,Heechul,Jung Heechul,1989-12-09,ZE:A,South Korea,,Jeju,,,,,,2010-01-07,Star Empire,9.0,9.0,ZE:A Style,Hiatus
Male,Heedo,Yoon Heedo,1996-04-22,B.I.G,South Korea,,Seoul,,,,Seoul,,2014-07-09,GH,4.0,5.0,,Yes
Male,Heeju,Chae Heeju,2003-04-04,CMDM,South Korea,,,,,,,,2023-04-27,Command the M,6.0,6.0,,Yes
Male,Heejun,Oh Heejun,1996-05-08,KNK,South Korea,,,,,,,,2016-03-03,YNB,5.0,5.0,Tinker Bell,Yes
Male,Heeseok,Yun Heeseok,1997-06-10,Limitless,South Korea,,,,,,,,2019-07-09,ONO,4.0,4.0,,Yes
Male,Heeseung,Lee Heeseung,2001-10-15,ENHYPEN,South Korea,,,,,,,,2020-11-30,Be:lift,7.0,7.0,ENGENE,Yes
Male,Heesoo,Kim Heesoo,2004-05-12,The Wind,South Korea,,,,,,,,2023-05-15,With US,6.0,7.0,,Yes
Male,Henry,Henry Lau,1989-10-11,Super Junior-M,Canada,Hong Kong,Toronto,,,,,,2008-04-08,,,,,
Male,Heo Chan,Heo Chan,1995-12-14,,South Korea,,,,VICTON,,,,2016-11-09,,,,,No
Male,HighTop,Lim Hyeontae,1994-03-19,Bigflo,South Korea,,,,,,,,2014-07-19,HO,5.0,5.0,,Yes
Male,Hikari,Etani Hikari,2002-01-21,Fantasy Boys,Japan,,,,,,,,2023-09-21,PocketDol,11.0,12.0,Bandi,Yes
Male,Hikaru,Urabe Hikaru,2003-07-14,Fantasy Boys,Japan,,,,,,,,2023-09-21,PocketDol,11.0,12.0,Bandi,Yes
Male,Himchan,Kim Himchan,1990-04-19,B.A.P,South Korea,,Seoul,,,,Seoul,BAP,2012-01-27,TS,6.0,6.0,BABY,No
Male,Hohyeon,Lee Hohyeon,2001-10-14,TRCNG,South Korea,,,,,,,,2017-10-10,TS,10.0,10.0,,No
Male,Hojoon,Jeon Hojoon,1992-10-31,Topp Dogg,South Korea,,Gwangju,,,,Gwangju,,2013-10-22,"Stardom, Hunus",5.0,13.0,ToppKlass,No
Male,Hojung,Go Hojung,1994-10-20,HOTSHOT,South Korea,,,,,,,,2014-10-29,,,,,
Male,Hong,Kim Hong,2005-06-23,POW,South Korea,,,,,,,,2023-10-11,GRID,5.0,5.0,POWER,Yes
Male,Hongbin,Lee Hongbin,1993-09-29,VIXX,South Korea,,Seoul,,,,Seoul,,2012-05-24,Jellyfish,4.0,6.0,Starlight,Yes
Male,Honggi,Lee Honggi,1990-03-02,FTISLAND,South Korea,,Gwangju,,,Vocal,Gwangju,,2007-06-07,FNC,4.0,5.0,Primadonna,Yes
Male,Hongil,Yoon Hongil,1999-01-11,Astin,South Korea,,,,,,,,2019-03-07,,,,,
Male,Hongjoong,Kim Hongjoong,1998-11-07,ATEEZ,South Korea,,,,,,,,2018-10-24,KQ,8.0,8.0,,Yes
Male,Hongseob,Shim Hongseob,1998-01-08,24K,South Korea,,,,,,,,2012-09-06,Choeun,5.0,6.0,24U,Yes
Male,Hongseok,Yang Hongseok,1994-04-17,PENTAGON,South Korea,,,,,,,PTG,2016-10-10,Cube,9.0,10.0,,Yes
Male,Hoon,Yeo Hoonmin,1991-08-16,U-KISS,South Korea,,Namyangju,,,,Gyeonggi-do,,2008-08-28,NH Media,6.0,6.0,Kissme,Yes
Male,Hoony,Lee Seunghoon,1992-01-11,WINNER,South Korea,,Busan,,,,Busan,,2014-08-12,YG,4.0,5.0,Ace,Yes
Male,Hoshi,Kwon Soonyoung,1996-06-15,Seventeen,South Korea,,Namyangju,,,,Gyeonggi-do,SVT,2015-05-26,Pledis,13.0,13.0,Carat,Yes
Male,Hoya,Lee Howon,1991-03-28,,South Korea,,Busan,Infinite H,Infinite,,Busan,,2010-06-09,,,,,No
Male,Hoyoung,Bae Hoyoung,1998-08-10,Verivery,South Korea,,,,,,,VRVR,2019-09-01,Jellyfish,7.0,7.0,,Yes
Male,Hueningkai,Kai Kamal Huening,2002-08-14,TXT,USA,South Korea,,,,,,,2019-03-04,Big Hit,5.0,5.0,,Yes
Male,Hui,Lee Hwitaek,1993-08-28,PENTAGON,South Korea,,,,,Leader,,PTG,2016-10-10,Cube,9.0,10.0,,Yes
Male,Hui,Liang Hui,1995-07-18,24K,China,,,,,,,,2012-09-06,Choeun,5.0,6.0,24U,Yes
Male,Huijun,Noh Huijun,2003-10-07,MCND,South Korea,,,,,,,,2020-02-27,TOP Media,5.0,5.0,,Yes
Male,Hunter,Papungkorn Lertkiatdamrong,2005-10-05,xikers,Thailand,,,,,,,,2023-03-30,KQ,10.0,10.0,,Yes
Male,Hwall,Heo Hyunjoon,2000-03-09,,South Korea,,Busan,,The Boyz,,Busan,,2017-12-31,,,,,No
Male,Hwanhee,Lee Hwanhee,1998-05-06,UP10TION,South Korea,,Daejeon,,,,Daejeon,,2015-09-10,TOP Media,10.0,10.0,HONEY10,Yes
Male,Hwani,Jo Sihyeon,1994-11-16,DUSTIN,South Korea,,,,,,,,2020-01-06,LPA,7.0,7.0,The Sten,Yes
Male,Hwanwoong,Yeo Hwanwoong,1998-08-26,Oneus,South Korea,,,,,,,,2019-01-09,RBW,5.0,6.0,,Yes
Male,Hwarang,Park Jonghan,1995-12-05,Spectrum,South Korea,,,,,,,,2018-05-09,WYNN,6.0,7.0,,No
Male,Hwarang,Son Jaewon,2001-04-23,TEMPEST,South Korea,,,,,,,,2022-03-02,Yuehua,7.0,7.0,iE,Yes
Male,Hweseung,Yoo Hweseung,1995-02-28,N.Flying,South Korea,,,,,,,,2015-05-20,FNC,4.0,4.0,N.Fia,Yes
Male,Hwi,Jo Mingyu,2002-09-26,Newkidd,South Korea,,,,,,,,2019-04-25,J-FLO,7.0,7.0,,Yes
Male,Hwi,Lee Choonghyun,1999-02-04,Ciipher,South Korea,,,,,,,,2021-03-15,Rain,7.0,7.0,,Yes
Male,Hwi,Eun Hwi,2004-11-11,TNX,South Korea,,Gangwon,,,,,,2022-05-17,P NATION,6.0,6.0,THX,Yes
Male,Hwichan,Lee Heechan,1996-04-18,Limitless,South Korea,,,OMEGA X,,,,,2019-07-09,ONO,4.0,4.0,,Yes
Male,Hwiyoung,Kim Youngkyun,1999-05-11,SF9,South Korea,,,,,,,,2016-10-05,FNC,9.0,9.0,Fantasy,Yes
Male,Hyeongjun,Song Hyeongjun,2002-11-30,CRAVITY,South Korea,,,,X1,,,,2020-04-14,Starship,9.0,9.0,,Yes
Male,Hyeongseok,Chu Hyeongseok,2000-09-13,Astin,South Korea,,,,,,,,2019-03-07,,,,,
Male,Hyeontae,Oh Hyeontae,2008-08-13,Fantasy Boys,South Korea,,,,,,,,2023-09-21,PocketDol,11.0,12.0,Bandi,Yes
Male,Hyesung,Park Hyeseong,1996-01-17,VANNER,South Korea,,Daejeon,,,,Daejeon,,2019-02-14,VT,5.0,5.0,,Yes
Male,Hyojin,Kim Hyojin,1994-04-22,ONF,South Korea,,Seoul,,,,Seoul,,2017-08-02,WM,6.0,7.0,,Yes
Male,Hyounjoon,Jang Hyounjoon,2008-10-25,The Wind,South Korea,,,,,,,,2023-05-15,With US,6.0,7.0,,Yes
Male,Hyuk,Han Sanghyuk,1995-07-05,VIXX,South Korea,,Daejeon,Big Byung,,,Daejeon,,2012-05-24,Jellyfish,4.0,6.0,Starlight,Yes
Male,Hyuk,Yang Hyuk,2000-03-15,OMEGA X,South Korea,,,,ENOi,,,,2019-04-19,,,,,
Male,Hyuk,Koo Bonhyuk,2000-04-17,TEMPEST,South Korea,,,,,,,,2022-03-02,Yuehua,7.0,7.0,iE,Yes
Male,Hyukjin,Jang Hyukjin,1993-12-20,FAVE1,South Korea,,Busan,,100.00%,,Busan,,2012-09-18,,,,,
Male,Hyukjin,Son Hyukjin,2003-12-12,WEUS,South Korea,,,,,,,,2023-04-03,WEUS,7.0,8.0,,Yes
Male,Hyun,Park Sunghyun,1997-08-25,7 O'clock,South Korea,,Suwon,,,,Gyeonggi-do,,2017-03-16,,,,,
Male,Hyunbin,Kwon Hyunbin,1997-03-04,JBJ,South Korea,,Seoul,,,,Seoul,,2017-10-18,Fave,6.0,6.0,,No
Male,Hyunbin,Moon Hyunbin,2000-02-26,Ciipher,South Korea,,,,,,,,2021-03-15,Rain,7.0,7.0,,Yes
Male,Hyunbin,Koo Hyunbin,2003-05-29,POW,South Korea,,Changwon,,,,Gyeongsangnam-do,,2023-10-11,GRID,5.0,5.0,POWER,Yes
Male,Hyungseok,Song Hyungseok,2002-11-06,YOUNITE,South Korea,,,,,,,,2022-04-20,Brand New,9.0,9.0,YOUNIZ,Yes
Male,Hyungseop,Ahn Hyungseop,1999-08-09,TEMPEST,South Korea,,,HyeongseopXEuiwoong,,,,,2022-03-02,Yuehua,7.0,7.0,iE,Yes
Male,Hyungsik,Park Hyungsik,1991-11-16,ZE:A,South Korea,,Yongin,,,,Gyeonggi-do,,2010-01-07,Star Empire,9.0,9.0,ZE:A Style,Hiatus
Male,Hyungwon,Chae Hyungwon,1994-01-15,MONSTA X,South Korea,,Gwangju,,,,Gwangju,,2014-05-14,Starship,6.0,7.0,Monbebe,Yes
Male,Hyunhah,Kim Hyunhah,2000-05-09,CMDM,South Korea,,,,,,,,2023-04-27,Command the M,6.0,6.0,,Yes
Male,Hyunho,Lee Hyunho,1998-11-04,D-CRUNCH,South Korea,,,,,,,,2018-08-06,All-S,9.0,9.0,,Yes
Male,Hyunjae,Lee Jaehyun,1997-09-13,The Boyz,South Korea,,,,,,,,2017-12-31,Cre.Ker,11.0,12.0,,Yes
Male,Hyunjin,Hwang Hyunjin,2000-03-20,Stray Kids,South Korea,,Seoul,,,,Seoul,SKZ,2018-03-25,JYP,8.0,9.0,STAY,Yes
Male,Hyunjun,Lee Hyunjun,1999-12-21,IZ,South Korea,,,,,,,,2017-08-31,Music K,4.0,4.0,,Yes
Male,Hyunjun,Bae Hyunjun,2003-06-06,ATBO,South Korea,,Seoul,,,,Seoul,,2022-07-27,IST,7.0,7.0,BOAT,Yes
Male,Hyunkyung,Kim Hyunjong,1998-09-05,ROMEO,South Korea,,,,,,,,2015-11-04,CT,7.0,7.0,,Yes
Male,Hyunmin,Byun Hyunmin,1999-04-17,,South Korea,,,,RAINZ,,,,2017-10-12,,,,,No
Male,Hyunoh,Park Hyunoh,1999-02-12,D-CRUNCH,South Korea,,,,,,,,2018-08-06,All-S,9.0,9.0,,Yes
Male,Hyunseong,Shim Hyunseong,1993-06-09,Boyfriend,South Korea,,Yeongcheon,,,,Gyeongsangbuk-do,,2011-05-26,Starship,6.0,6.0,Bestfriend,No
Male,Hyunseung,Jang Hyunseung,1989-09-03,,South Korea,,Suncheon,Troublemaker,Beast,,Jeollanam-do,,2009-10-14,,,,,No
Male,Hyunseung,Kim Hyunseung,2002-10-15,YOUNITE,South Korea,,,,,,,,2022-04-20,Brand New,9.0,9.0,YOUNIZ,Yes
Male,Hyunsik,Lim Hyunsik,1992-03-07,BtoB,South Korea,,Ilsan,,,,Gyeonggi-do,,2012-03-21,Cube,6.0,7.0,Melody,Yes
Male,Hyunsik,Won Hyunsik,1997-09-12,XODIAC,South Korea,,Suwon,,,,Gyeonggi-do,,2023-03-25,One Cool Jacso,9.0,9.0,,Yes
Male,Hyunsoo,Kim Hyunsoo,1995-04-12,D1CE,South Korea,,,,,,,,2019-08-01,Happyface,5.0,5.0,Don1y,Yes
Male,Hyunsoo,Jang Hyunsoo,2003-09-16,TNX,South Korea,,Sangju,,,,Gyeongsangbuk-do,,2022-05-17,P NATION,6.0,6.0,THX,Yes
Male,Hyunsuk,Choi Hyunsuk,1999-04-21,Treasure,South Korea,,Daegu,,,,Daegu,,2020-08-07,YG,12.0,12.0,,Yes
Male,Hyunsuk,Yoon Hyunsuk,2001-09-08,CIX,South Korea,,,,,,,,2019-07-23,C9,5.0,5.0,,Yes
Male,Hyunuk,Han Hyunuk,1994-09-26,IN2IT,South Korea,,,,,,,,2017-10-26,,,,,
Male,Hyunwoo,Kim Hyunwoo,2001-01-21,BXB,South Korea,,Seoul,,TRCNG,,Seoul,,2017-10-10,Wolfburn,5.0,5.0,,Yes
Male,Hyunwoo,Baek Hyunwoo,1999-03-19,D-CRUNCH,South Korea,,,,,,,,2018-08-06,All-S,9.0,9.0,,Yes
Male,Hyunwoo,Choi Hyunwoo,2004-12-04,xikers,South Korea,,Gangwon,,,,,,2023-03-30,KQ,10.0,10.0,,Yes
Male,Hyunwook,Ji Hyunwook,1998-07-01,D-CRUNCH,South Korea,,,,,,,,2018-08-06,All-S,9.0,9.0,,Yes
Male,Hyunwoong,Kim Hyunwoong,1998-02-08,14U,South Korea,,,,,,,,2017-04-17,BG,14.0,14.0,,No
Male,I.M,Lim Changkyun,1996-01-26,MONSTA X,South Korea,,Gwangju,,,,Gwangju,,2014-05-14,Starship,6.0,7.0,Monbebe,Yes
Male,I.N,Yang Jeongin,2001-02-08,Stray Kids,South Korea,,Busan,,,,Busan,SKZ,2018-03-25,JYP,8.0,9.0,STAY,Yes
Male,Ian,Ro Sungchul,2003-12-11,LUN8,South Korea,,,,,,,,2023-06-15,Fantagio,8.0,8.0,,Yes
Male,Ilhoon,Jung Ilhoon,1994-10-04,BtoB,South Korea,,Seoul,,,,Seoul,,2012-03-21,Cube,6.0,7.0,Melody,Yes
Male,Inho,Hwang Inho,1993-06-21,IN2IT,South Korea,,,,,,,,2017-10-26,,,,,
Male,Inhong,Lee Inhong,2004-11-12,WHIB,South Korea,,,,,,,,2023-11-08,,,,,
Male,Inpyo,Lee Inpyo,1995-08-14,IN2IT,South Korea,,,,,,,,2017-10-26,,,,,
Male,Inseong,Kim Inseong,1993-07-12,SF9,South Korea,,,,,,,,2016-10-05,FNC,9.0,9.0,Fantasy,Yes
Male,Inseong,Jeong Inseong,1994-07-01,KNK,South Korea,,,,,Main Vocal,,,2016-03-03,YNB,5.0,5.0,Tinker Bell,Yes
Male,Insoo,Kang Insoo,1988-03-10,MYNAME,South Korea,,Suwon,,,,Gyeonggi-do,,2011-10-27,H2,5.0,5.0,MYgirl,Yes
Male,Intak,Hwang Intak,2003-08-31,P1Harmony,South Korea,,,,,,,P1H,2020-10-28,FNC,6.0,6.0,,Yes
Male,Isaac,Voo Isaak,1994-12-12,IN2IT,Malaysia,,,,,,,,2017-10-26,,,,,
Male,Ivan,Park Yooseong,2001-10-12,Kingdom,South Korea,,,,,,,,2021-02-18,GF,7.0,8.0,Kingmakers,Yes
Male,J-Hoon,Lim Junghoon,1990-07-15,B.I.G,South Korea,,Seoul,,,,Seoul,,2014-07-09,GH,4.0,5.0,,Yes
Male,J-Hope,Jung Hoseok,1994-02-18,BTS,South Korea,,Gwangju,,,,Gwangju,Bangtan Boys,2013-06-13,Big Hit,7.0,7.0,ARMY,Yes
Male,J-Min,Jeon Minwook,1999-10-16,BAE173,South Korea,,,,,,,,2020-11-19,PocketDol,9.0,9.0,,Yes
Male,J-Us,Lee Seungjoon,1995-01-13,ONF,South Korea,,Seoul,,,,Seoul,,2017-08-02,WM,6.0,7.0,,Yes
Male,J.seph,Kim Taehyung,1992-06-21,KARD,South Korea,USA,,,,,,,2017-07-19,,,,,
Male,J.YOU,Kim Jaeyu,2000-11-02,TOO,South Korea,,,,,,,,2020-04-01,n.CH,10.0,10.0,,Yes
Male,Jackson,Jackson Wang,1994-03-28,GOT7,Hong Kong,,Hong Kong,,,,,,2014-01-16,JYP,7.0,7.0,I GOT7,Hiatus
Male,Jacob,Bae Joonyoung,1997-05-30,The Boyz,South Korea,Canada,Toronto,,,,,,2017-12-31,Cre.Ker,11.0,12.0,,Yes
Male,Jacob,Zhang Peng,1996-09-07,VAV,China,,,,,,,,2015-10-31,A team,7.0,6.0,,Yes
Male,Jae,Park Jaehyung,1992-09-15,DAY6,Argentina,USA,Buenos Aires,,,"Guitarist, Voca;",,,2015-09-07,JYP,5.0,6.0,,Yes
Male,Jaebin,Deung Bin,1997-02-13,Varsity,China,,Hunan,,,,,,2017-01-05,GKC,12.0,12.0,,Yes
Male,Jaechan,Park Jaechan,2001-12-06,Dongkiz,South Korea,,,,,,,,2019-04-24,,,,,
Male,Jaeha,Lee Jaehyun,2004-07-01,WHIB,South Korea,,Seoul,,,,Seoul,,2023-11-08,,,,,
Male,Jaehan,Kim Jaehan,1995-07-01,OMEGA X,South Korea,,,,Spectrum,,,,2018-05-09,,,,,
Male,Jaeho,Kim Jaeho,1992-09-17,HISTORY,South Korea,,,,,,,,2013-04-26,LOEN,5.0,5.0,Storia,No
Male,Jaehwan,Kim Jaehwan,1996-05-27,Wanna One,South Korea,,Seoul,,,,Seoul,,2017-08-07,YMC,11.0,11.0,Wannable,No
Male,Jaehyo,Ahn Jaehyo,1990-12-23,Block B,South Korea,,Busan,,,,Busan,,2011-04-15,KQ,7.0,7.0,BBC,Yes
Male,Jaehyuk,Yoon Jaehyuk,2001-07-23,Treasure,South Korea,,,,,,,,2020-08-07,YG,12.0,12.0,,Yes
Male,Jaehyun,Jung Yoonoh,1997-02-14,NCT,South Korea,,Seoul,"NCT U, NCT 127",,,Seoul,,2016-04-09,SM,23.0,23.0,NCTzen,Yes
Male,Jaehyun,Kim Jaehyun,1994-07-15,N.Flying,South Korea,,Seoul,,,Drummer,Seoul,,2015-05-20,FNC,4.0,4.0,N.Fia,Yes
Male,Jaehyun,Bong Jaehyun,1999-01-04,Golden Child,South Korea,,,,,,,,2017-08-28,Woollim,10.0,11.0,,Yes
Male,Jaehyun,Myung Jaehyun,2003-12-04,BOYNEXTDOOR,South Korea,,,,,,,,2023-05-30,KOZ,6.0,6.0,,Yes
Male,Jaejin,Lee Jaejin,1991-12-17,FTISLAND,South Korea,,Cheongju,,,Bassist,Chungcheongbuk-do,,2007-06-07,FNC,4.0,5.0,Primadonna,Yes
Male,Jaejoong,Kim Jaejoong,1986-01-26,JYJ,South Korea,,Gongju,,TVXQ!,,Chungcheongnam-do,,2003-12-26,C-JeS,3.0,3.0,Cassiopeia,Yes
Male,Jaemin,Na Jaemin,2000-08-13,NCT,South Korea,,,NCT Dream,,,,,2016-04-09,SM,23.0,23.0,NCTzen,Yes
Male,Jaemin,Shin Jaemin,1996-06-08,XEED,South Korea,,,,,,,,2022-12-01,Nature Space,3.0,4.0,GREENY,Yes
Male,Jaeseok,Park Jaeseok,1995-11-20,,South Korea,,,,Golden Child,,,,2017-08-28,,,,,No
Male,Jaeun,Ha Jaeun,1999-09-28,ARGON,South Korea,,,,,,,,2019-03-11,MSH,6.0,6.0,A-Rang,Yes
Male,Jaewon,Shin Jaewon,2004-03-02,,South Korea,,,,The Wind,,,,2023-05-15,,,,,No
Male,Jaeyoon,Lee Jaeyoon,1994-08-09,SF9,South Korea,,,,,,,,2016-10-05,FNC,9.0,9.0,Fantasy,Yes
Male,Jaeyun,Lee Jaeyun,2000-08-16,TOO,South Korea,,,,,,,,2020-04-01,n.CH,10.0,10.0,,Yes
Male,Jaeyun,Moon Jaeyun,2002-07-02,8TURN,New Zealand,South Korea,,,,,,,2023-01-30,MNH,8.0,8.0,,Yes
Male,Jahan,Im Jihun,2002-08-01,Kingdom,South Korea,,,,,,,,2021-02-18,GF,7.0,8.0,Kingmakers,Yes
Male,Jake,Shim Jaeyoon,2002-11-15,ENHYPEN,South Korea,Australia,,,,,,,2020-11-30,Be:lift,7.0,7.0,ENGENE,Yes
Male,Jangjun,Lee Jangjun,1997-03-03,Golden Child,South Korea,,,,,,,,2017-08-28,Woollim,10.0,11.0,,Yes
Male,Jay,Kim Jinhwan,1994-02-07,iKON,South Korea,,Jeju,,,,,,2015-09-15,YG,6.0,7.0,iKONIC,Yes
Male,Jay,Park Jongsung,2002-04-20,ENHYPEN,South Korea,USA,,,,,,,2020-11-30,Be:lift,7.0,7.0,ENGENE,Yes
Male,Jay Chang,Jay Steven Kapossy,2001-03-08,ONE PACT,USA,,,,M.O.N.T Arena,,,,2023-11-30,ARMADA,5.0,5.0,,Yes
Male,Jayder,Kim Junbmin,2002-12-31,WHIB,South Korea,,Yangsan,,,,Gyeongsangnam-do,,2023-11-08,,,,,
Male,JB,Im Jaebum,1994-01-06,GOT7,South Korea,,Goyang,,,,Gyeonggi-do,,2014-01-16,JYP,7.0,7.0,I GOT7,Hiatus
Male,Jeff,Lee Jaeho,2005-04-21,EPEX,South Korea,,,,,,,,2021-06-08,C9,8.0,8.0,ZENITH,Yes
Male,Jehyun,Moon Jehyun,1999-04-20,OMEGA X,South Korea,,,,1TEAM,,,,2019-03-27,,,,,
Male,Jen,Kim Yehyeon,1997-03-27,UNVS,South Korea,,,,,,,,2020-02-23,CHITWN,5.0,5.0,,Yes
Male,Jenissi,Kim Taeyang,1991-08-02,,South Korea,,Seoul,,Topp Dogg,,Seoul,,2013-10-22,,,,,No
Male,Jeno,Lee Jeno,2000-04-23,NCT,South Korea,,,NCT Dream,,,,,2016-04-09,SM,23.0,23.0,NCTzen,Yes
Male,Jeon Woong,Jeon Woong,1997-10-15,AB6IX,South Korea,,,,,,,,2019-05-22,Brand New,4.0,5.0,ABNEW,Yes
Male,Jeongeun,Park Jeongeun,2003-04-17,HAWW,South Korea,,Jinju,,,,Gyeongsangnam-do,,2023-02-23,Biscuit,7.0,7.0,,Yes
Male,Jeonggyu,Lim Jeonggyu,1997-11-05,7 O'clock,South Korea,,,,,,,,2017-03-16,,,,,
Male,Jeonghan,Yoon Jeonghan,1995-10-04,Seventeen,South Korea,,Seoul,,,,Seoul,SVT,2015-05-26,Pledis,13.0,13.0,Carat,Yes
